,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
28251,234261083,09/30/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,30,0,25-44,M,WHITE HISPANIC,998751,239936,40.825240773000075,-73.94760584999993,POINT (-73.94760584999993 40.825240773000075)
28259,234053465,09/25/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,67,0,25-44,M,BLACK,1005301,179713,40.659930565000025,-73.92412760099995,POINT (-73.92412760099995 40.659930565000025)
28272,233928313,09/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,S,122,0,18-24,F,BLACK HISPANIC,961208,157231,40.59821726900003,-74.08297465899994,POINT (-74.08297465899994 40.59821726900003)
28284,234490345,10/05/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,50,0,25-44,M,WHITE HISPANIC,1010984,261034,40.88311992000007,-73.90332096899994,POINT (-73.90332096899994 40.88311992000007)
28304,234916508,10/13/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,103,0,25-44,M,WHITE HISPANIC,1041879,197084,40.707447364000075,-73.79214176799998,POINT (-73.79214176799998 40.707447364000075)
28311,234939496,10/14/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733281800006,-73.84725001299995,POINT (-73.84725001299995 40.88733281800006)
28332,235186911,10/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,83,0,25-44,M,BLACK,1006205,193557,40.697927006000036,-73.92082422699998,POINT (-73.92082422699998 40.697927006000036)
28334,234604104,10/06/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,47,0,25-44,M,BLACK,1022270,260274,40.880992555000034,-73.86251079699997,POINT (-73.86251079699997 40.880992555000034)
28343,235264470,10/21/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,60,0,<18,M,BLACK,989547,148969,40.57556809600004,-73.98093364699997,POINT (-73.98093364699997 40.57556809600004)
28350,234893673,10/13/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,79,0,18-24,M,BLACK,999507,190206,40.688743368000075,-73.94498708099997,POINT (-73.94498708099997 40.688743368000075)
28354,234721513,10/09/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,18,0,45-64,M,BLACK,988211,218129,40.765397475000036,-73.98570226399994,POINT (-73.98570226399994 40.765397475000036)
28381,234513008,10/05/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,18,0,45-64,M,BLACK,988211,218129,40.765397475000036,-73.98570226399994,POINT (-73.98570226399994 40.765397475000036)
28390,234972889,10/15/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,19,0,45-64,M,WHITE HISPANIC,996761,220366,40.77152949400005,-73.95483265599995,POINT (-73.95483265599995 40.77152949400005)
28392,234881151,10/13/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,72,0,25-44,M,WHITE HISPANIC,981028,172597,40.640423121000026,-74.01161105899995,POINT (-74.01161105899996 40.640423121000026)
28400,235451335,10/24/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,14,0,25-44,M,BLACK HISPANIC,987220,212676,40.750430768000044,-73.98928217599996,POINT (-73.98928217599996 40.75043076800005)
28429,235508258,10/26/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,47,0,25-44,M,BLACK,1026486,262591,40.88733281800006,-73.84725001299995,POINT (-73.84725001299995 40.88733281800006)
28437,235007968,10/15/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,Q,103,0,25-44,M,BLACK,1041879,197084,40.707447364000075,-73.79214176799998,POINT (-73.79214176799998 40.707447364000075)
28442,235641465,10/29/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,70,0,18-24,M,BLACK,991591,169049,40.63068215900006,-73.97355396999995,POINT (-73.97355396999995 40.63068215900006)
28447,235815644,11/02/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,9,0,25-44,M,WHITE HISPANIC,989619,204491,40.72796383900004,-73.980630277,POINT (-73.980630277 40.72796383900004)
28466,234758779,10/10/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,79,0,45-64,M,BLACK,999507,190206,40.688743368000075,-73.94498708099997,POINT (-73.94498708099997 40.688743368000075)
28469,233858205,09/21/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,75,0,25-44,M,BLACK,1017119,183909,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007)
28473,235199550,10/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,Q,113,0,25-44,M,BLACK,1041530,183314,40.669654241000046,-73.79351762799999,POINT (-73.79351762799998 40.669654241000046)
28503,235847766,11/03/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,S,122,0,25-44,M,WHITE,954801,148466,40.57414012800007,-74.10600776499997,POINT (-74.10600776499997 40.57414012800007)
28511,234391019,10/02/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,109,0,25-44,M,BLACK HISPANIC,1032084,216954,40.762043893000055,-73.82732958099997,POINT (-73.82732958099997 40.762043893000055)
28513,234917745,10/13/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,M,19,0,<18,M,WHITE HISPANIC,998583,222146,40.77641236200003,-73.94825084599995,POINT (-73.94825084599995 40.77641236200003)
28546,235854772,11/03/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,114,0,<18,M,BLACK,1007694,219657,40.76956124200007,-73.91536344699995,POINT (-73.91536344699995 40.76956124200007)
28656,235808351,11/02/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,M,34,0,<18,M,WHITE HISPANIC,1002162,249364,40.851111636000034,-73.93525591199995,POINT (-73.93525591199995 40.851111636000034)
28672,235884790,11/04/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,48,0,25-44,M,BLACK,1011811,246833,40.844139945000045,-73.90038861799998,POINT (-73.90038861799998 40.844139945000045)
28701,233952333,09/23/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,75,0,18-24,M,BLACK,1017119,183909,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007)
28706,234312845,09/30/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,K,60,0,45-64,M,BLACK,991778,148367,40.57391411000003,-73.97290331099998,POINT (-73.97290331099998 40.57391411000003)
28708,234452339,10/04/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,40,0,25-44,M,WHITE HISPANIC,1007539,236331,40.81532727000007,-73.91586521599999,POINT (-73.91586521599999 40.81532727000007)
28730,234117061,09/27/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,63,0,25-44,M,BLACK,1000521,168264,40.62851560000007,-73.94138369799998,POINT (-73.94138369799998 40.62851560000007)
28735,235473088,10/25/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,103,0,25-44,M,BLACK,1041879,197084,40.707447364000075,-73.79214176799998,POINT (-73.79214176799998 40.707447364000075)
28742,234429051,10/03/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,M,5,0,45-64,M,BLACK,982683,199755,40.71496615000007,-74.00565402799998,POINT (-74.00565402799998 40.71496615000007)
28754,235281425,10/21/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,67,0,25-44,M,BLACK,1003730,174756,40.646328278000055,-73.92980424899997,POINT (-73.92980424899997 40.646328278000055)
28786,235913119,11/05/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,20,0,18-24,M,WHITE HISPANIC,991296,225555,40.785777977000066,-73.97455764699998,POINT (-73.97455764699998 40.785777977000066)
28803,233990509,09/23/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,M,1,0,25-44,M,WHITE HISPANIC,980121,197889,40.70984359800008,-74.01489468899997,POINT (-74.01489468899997 40.70984359800008)
28813,234199220,09/28/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,K,71,0,25-44,M,BLACK HISPANIC,999005,181250,40.66416202000005,-73.94681681999998,POINT (-73.94681681999998 40.66416202000005)
28820,234677472,10/08/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,9,0,25-44,F,WHITE,987633,203880,40.72628777500006,-73.98779600499995,POINT (-73.98779600499995 40.72628777500006)
28836,235551904,10/27/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,M,24,0,25-44,M,WHITE HISPANIC,992793,229614,40.79691752000008,-73.96914666999999,POINT (-73.96914666999999 40.79691752000008)
28839,235896602,11/04/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,30,0,45-64,M,BLACK,996855,238436,40.821126607000046,-73.95445936999994,POINT (-73.95445936999994 40.821126607000046)
28862,234968785,10/14/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1402502,F,K,94,0,25-44,M,WHITE HISPANIC,997245,204130,40.726965067000044,-73.95311662899995,POINT (-73.95311662899996 40.726965067000044)
28887,235611717,10/28/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,94,0,45-64,M,BLACK,997245,204130,40.726965067000044,-73.95311662899995,POINT (-73.95311662899996 40.726965067000044)
28922,234230041,09/29/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,32,0,45-64,M,BLACK,999428,236544,40.815929553000046,-73.94516735699995,POINT (-73.94516735699995 40.815929553000046)
28953,235662082,10/29/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,M,13,0,25-44,M,WHITE HISPANIC,989112,209843,40.74265405500006,-73.98245564899997,POINT (-73.98245564899997 40.74265405500006)
28993,235025036,10/16/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,6,0,18-24,M,BLACK,982746,206647,40.73388303300004,-74.00542831099993,POINT (-74.00542831099993 40.73388303300004)
29017,234708649,10/08/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,70,0,45-64,M,WHITE,991591,169049,40.63068215900006,-73.97355396999995,POINT (-73.97355396999995 40.63068215900006)
29022,235007967,10/15/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,Q,103,0,25-44,M,BLACK,1041879,197084,40.707447364000075,-73.79214176799998,POINT (-73.79214176799998 40.707447364000075)
29028,234248866,09/29/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,75,0,25-44,M,BLACK,1017119,183909,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007)
29041,235222885,10/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,M,14,0,25-44,M,BLACK,987817,211442,40.74704352800006,-73.98712814799995,POINT (-73.98712814799995 40.74704352800006)
29083,235626086,10/28/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,K,75,0,18-24,M,WHITE HISPANIC,1017878,188088,40.68287921500007,-73.87875475099996,POINT (-73.87875475099996 40.68287921500007)
29103,234277580,09/30/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,46,0,<18,M,BLACK HISPANIC,1011751,250275,40.85358740100002,-73.90059135599995,POINT (-73.90059135599995 40.85358740100002)
29110,234473457,10/04/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,78,0,25-44,M,BLACK,991296,187202,40.680508417000055,-73.97459780599996,POINT (-73.97459780599996 40.680508417000055)
29117,235890110,11/04/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,70,0,25-44,M,BLACK,996216,174844,40.646583158000055,-73.95688117699996,POINT (-73.95688117699996 40.646583158000055)
29143,235863130,11/03/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601503,F,M,14,0,45-64,M,BLACK,985802,213781,40.753464076000064,-73.99439974299997,POINT (-73.99439974299997 40.75346407600006)
29146,235486971,10/25/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,14,0,25-44,M,WHITE HISPANIC,985802,213781,40.753464076000064,-73.99439974299997,POINT (-73.99439974299997 40.75346407600006)
29150,234070300,09/26/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601501,F,B,44,0,<18,M,BLACK,1006659,245559,40.84065776400007,-73.91901357099994,POINT (-73.91901357099994 40.84065776400007)
29171,234550249,10/06/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1403001,F,B,46,0,25-44,M,BLACK HISPANIC,1008685,248472,40.84864771900004,-73.91168083899998,POINT (-73.91168083899998 40.84864771900004)
29179,235888711,11/03/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,50,0,25-44,M,WHITE HISPANIC,1012883,261315,40.883885220000025,-73.89645225499999,POINT (-73.89645225499999 40.883885220000025)
29197,234356829,10/01/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601501,F,M,34,0,25-44,M,WHITE HISPANIC,1002162,249364,40.851111636000034,-73.93525591199995,POINT (-73.93525591199995 40.851111636000034)
29201,235198405,10/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,115,0,25-44,F,WHITE HISPANIC,1022705,215793,40.75890301700008,-73.86119261,POINT (-73.86119261 40.75890301700008)
29214,235025034,10/16/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,6,0,18-24,M,BLACK,982746,206647,40.73388303300004,-74.00542831099993,POINT (-74.00542831099993 40.73388303300004)
29217,233933772,09/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,13,0,25-44,M,BLACK,988972,207813,40.737082284000046,-73.98296229999994,POINT (-73.98296229999994 40.737082284000046)
29231,234688808,10/08/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,5,0,25-44,M,BLACK,983907,199959,40.71552621300003,-74.00123874799993,POINT (-74.00123874799993 40.71552621300003)
29239,233958806,09/23/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,17,0,25-44,M,WHITE,990500,209810,40.742562606000035,-73.97744671899994,POINT (-73.97744671899994 40.742562606000035)
29247,234712992,10/09/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,14,0,25-44,M,BLACK,988207,213479,40.752634414000056,-73.98571943999997,POINT (-73.98571943999997 40.752634414000056)
29249,235781006,11/01/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,32,0,<18,M,BLACK,999428,236544,40.815929553000046,-73.94516735699995,POINT (-73.94516735699995 40.815929553000046)
29282,235713790,10/30/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,14,0,25-44,F,ASIAN / PACIFIC ISLANDER,987220,212676,40.750430768000044,-73.98928217599996,POINT (-73.98928217599996 40.75043076800005)
29287,234644358,10/07/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,M,5,0,45-64,M,BLACK,983903,200257,40.71634415200003,-74.00125319299997,POINT (-74.00125319299997 40.71634415200003)
29290,235900467,11/05/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,14,15,25-44,F,BLACK,990454,213285,40.75210064200007,-73.97760951699999,POINT (-73.97760951699998 40.75210064200007)
29313,235433915,10/24/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,14,0,25-44,M,BLACK,987956,213029,40.75139938600006,-73.98662562199995,POINT (-73.98662562199996 40.75139938600006)
29325,234939502,10/14/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,44,0,18-24,M,WHITE HISPANIC,1006195,240321,40.82628213200008,-73.92070763799995,POINT (-73.92070763799995 40.82628213200008)
29330,235952738,11/06/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,Q,114,0,45-64,M,BLACK,1004950,219666,40.76959279500005,-73.92526985899997,POINT (-73.92526985899997 40.76959279500005)
29332,235663603,10/29/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,1,0,25-44,M,BLACK,984579,202693,40.723030387000044,-73.99881451399995,POINT (-73.99881451399995 40.723030387000044)
29343,234131793,09/27/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,K,81,0,25-44,M,WHITE HISPANIC,1004018,187477,40.68124396300004,-73.92872912999997,POINT (-73.92872912999997 40.68124396300004)
29357,234181247,09/28/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,M,30,0,45-64,M,BLACK,999751,241188,40.82867545800008,-73.94398971599996,POINT (-73.94398971599996 40.82867545800008)
29363,235141210,10/18/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,26,0,25-44,M,BLACK,996343,236150,40.814852894000076,-73.95631335299998,POINT (-73.95631335299998 40.814852894000076)
29369,233899658,09/22/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,K,75,0,25-44,M,BLACK,1018861,178492,40.65653657200004,-73.87525978999997,POINT (-73.87525978999997 40.65653657200004)
29370,234680463,10/08/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,K,68,0,25-44,M,WHITE,978016,171958,40.638667594000026,-74.02246340399995,POINT (-74.02246340399995 40.638667594000026)
29381,235718919,10/31/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,B,44,0,45-64,M,BLACK,1008704,243454,40.83487472600007,-73.91163045999998,POINT (-73.91163045999998 40.83487472600007)
29382,235180226,10/19/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,77,0,<18,M,BLACK,994507,185552,40.67597640200007,-73.96302338199997,POINT (-73.96302338199997 40.67597640200007)
29411,235915515,11/04/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,72,0,45-64,F,WHITE HISPANIC,980436,174395,40.645358010000045,-74.01374518799997,POINT (-74.01374518799997 40.645358010000045)
29420,236045198,11/08/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,88,0,<18,M,BLACK,995302,190524,40.68962245400007,-73.96014913199997,POINT (-73.96014913199997 40.68962245400007)
29424,235277290,10/21/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,K,69,0,25-44,M,BLACK,1010576,175629,40.64870676900005,-73.90513094099998,POINT (-73.90513094099998 40.64870676900005)
29426,234758782,10/10/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,88,0,45-64,M,BLACK,995302,190524,40.68962245400007,-73.96014913199997,POINT (-73.96014913199997 40.68962245400007)
29442,235473107,10/25/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,Q,103,0,25-44,M,BLACK,1042926,197116,40.70752831500005,-73.78836512199997,POINT (-73.78836512199997 40.70752831500005)
29468,235781094,11/01/2021,223.0,"BURGLARY,RESIDENCE,NIGHT",107.0,BURGLARY,PL 1403002,F,S,120,0,25-44,M,BLACK,962793,174267,40.644981504000036,-74.07732129999994,POINT (-74.07732129999994 40.644981504000036)
29494,233854417,09/21/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,Q,113,0,45-64,M,BLACK,1042112,188504,40.68389579800004,-73.79137507499998,POINT (-73.79137507499998 40.68389579800004)
29497,234268725,09/29/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,14,0,25-44,M,WHITE HISPANIC,986685,215375,40.75783900300007,-73.99121211099998,POINT (-73.99121211099998 40.75783900300007)
29502,235264475,10/21/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,71,0,25-44,M,BLACK,999005,181250,40.66416202000005,-73.94681681999998,POINT (-73.94681681999998 40.66416202000005)
29504,235857092,11/03/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,88,0,25-44,M,BLACK,995302,190524,40.68962245400007,-73.96014913199997,POINT (-73.96014913199997 40.68962245400007)
29525,235780951,11/01/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,75,0,25-44,M,BLACK,1017119,183909,40.67141166300007,-73.88151172399995,POINT (-73.88151172399995 40.67141166300007)
29540,235740527,10/31/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,K,94,0,45-64,M,BLACK,996467,205252,40.730045792000055,-73.95592154599996,POINT (-73.95592154599996 40.730045792000055)
29551,236045437,11/08/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,K,88,0,<18,M,BLACK,995302,190524,40.68962245400007,-73.96014913199997,POINT (-73.96014913199997 40.68962245400007)
29573,234095938,09/26/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,K,90,0,25-44,M,WHITE,995089,197500,40.70877021200005,-73.96090596099998,POINT (-73.96090596099998 40.70877021200005)
29595,234802380,10/11/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,13,1,25-44,M,BLACK,990860,208942,40.74017990100003,-73.97614841999997,POINT (-73.97614841999997 40.74017990100003)
29596,235740528,10/31/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,K,67,0,45-64,M,WHITE,997897,175677,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007)
29604,234742890,10/09/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402000,F,B,44,0,25-44,M,BLACK,1008669,246692,40.84376218800003,-73.91174515299997,POINT (-73.91174515299997 40.84376218800003)
29606,234633501,10/07/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601504,F,K,72,0,25-44,M,BLACK,980535,174483,40.64559959300004,-74.01338849099994,POINT (-74.01338849099994 40.64559959300004)
29617,235524167,10/26/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160102A,F,B,42,0,45-64,F,BLACK,1008754,238896,40.82236418400004,-73.91146641999995,POINT (-73.91146641999995 40.82236418400004)
29623,235869001,11/04/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601501,F,Q,115,0,<18,M,WHITE HISPANIC,1024135,213279,40.751996400000046,-73.85604574099993,POINT (-73.85604574099993 40.751996400000046)
29633,234970919,10/14/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601502,F,M,33,0,18-24,M,BLACK,1000557,245913,40.841642767000046,-73.94106580999993,POINT (-73.94106580999993 40.841642767000046)
29656,234312844,09/30/2021,244.0,"BURGLARY,UNCLASSIFIED,UNKNOWN",107.0,BURGLARY,PL 1402501,F,K,60,0,45-64,M,BLACK,991778,148367,40.57391411000003,-73.97290331099998,POINT (-73.97290331099998 40.57391411000003)
29657,235829913,11/02/2021,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1600500,F,M,19,0,25-44,M,BLACK,994297,218680,40.76690500600006,-73.96373101899997,POINT (-73.96373101899997 40.76690500600006)
