,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
5494,236919304,11/24/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,Q,103,0,25-44,M,WHITE HISPANIC,1043668,197269,40.70794331100007,-73.78568748999999,POINT (-73.78568748999999 40.70794331100007)
5519,238290527,12/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0,45-64,M,BLACK,937394,165614,40.62113293400005,-74.16878582599996,POINT (-74.16878582599996 40.62113293400005)
5526,236237342,11/14/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0,25-44,M,WHITE HISPANIC,938090,169884,40.63285682100008,-74.16630790699999,POINT (-74.16630790699998 40.63285682100008)
5550,237360156,12/05/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,11,25-44,M,WHITE,1018714,214946,40.756594678000056,-73.87560301799994,POINT (-73.87560301799994 40.756594678000056)
5644,236142879,11/11/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,13,0,45-64,M,WHITE HISPANIC,989851,207044,40.73497105600006,-73.97979110499993,POINT (-73.97979110499993 40.73497105600006)
5727,236103131,11/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,47,0,25-44,M,BLACK,1023951,263200,40.88901609800007,-73.85641451099998,POINT (-73.85641451099998 40.88901609800007)
5779,237387911,12/05/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,90,0,25-44,M,WHITE HISPANIC,997142,194831,40.701441682000045,-73.95350604899994,POINT (-73.95350604899994 40.701441682000045)
5826,236136805,11/11/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920D3,F,K,78,0,25-44,M,WHITE,986810,184018,40.67177148800005,-73.99077283199995,POINT (-73.99077283199995 40.67177148800005)
5838,237333740,12/04/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,Q,110,0,25-44,M,WHITE HISPANIC,1016275,208233,40.73817836200004,-73.88443858699995,POINT (-73.88443858699996 40.73817836200004)
5960,238248288,12/23/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0,25-44,M,WHITE HISPANIC,947441,170657,40.63502233500003,-74.13262215199995,POINT (-74.13262215199995 40.63502233500003)
6036,236236556,11/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0,25-44,M,WHITE HISPANIC,947290,170753,40.63528520600005,-74.13316672199994,POINT (-74.13316672199994 40.63528520600005)
6063,237355586,12/04/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,123,0,25-44,M,WHITE,930599,134005,40.53433411000003,-74.193011771,POINT (-74.193011771 40.53433411000003)
6121,238464988,12/31/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,61,0,25-44,M,BLACK,995122,155693,40.59401905900006,-73.96085431599995,POINT (-73.96085431599995 40.59401905900006)
6123,236100161,11/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,60,0,25-44,M,WHITE,994016,153340,40.58756183200006,-73.96484012099995,POINT (-73.96484012099995 40.58756183200006)
6201,236984247,11/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,47,0,25-44,M,BLACK,1030536,255733,40.86848944900004,-73.83265013199998,POINT (-73.83265013199998 40.86848944900004)
6229,237155476,12/01/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,K,63,0,45-64,M,BLACK,1007947,158836,40.60262094700005,-73.914663965,POINT (-73.914663965 40.60262094700005)
6250,237711208,12/12/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,40,0,45-64,M,BLACK,1003573,233993,40.80891967600007,-73.93019991799997,POINT (-73.93019991799997 40.80891967600007)
6451,236981246,11/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,83,0,45-64,M,WHITE HISPANIC,1002783,194631,40.700882713000055,-73.933162166,POINT (-73.933162166 40.700882713000055)
6475,236477853,11/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,102,0,18-24,M,ASIAN / PACIFIC ISLANDER,1030443,191942,40.69340089100007,-73.83342496299997,POINT (-73.83342496299997 40.69340089100007)
6632,238289007,12/26/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,K,68,0,25-44,M,WHITE,976298,165920,40.622093181000025,-74.02864647899997,POINT (-74.02864647899997 40.622093181000025)
6656,236277451,11/14/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,69,0,25-44,M,BLACK,1010956,168956,40.63038968200004,-73.90378795499998,POINT (-73.90378795499998 40.63038968200004)
6784,238013430,12/18/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,K,84,0,25-44,M,ASIAN / PACIFIC ISLANDER,986901,191140,40.691319735000036,-73.99044198399997,POINT (-73.99044198399997 40.691319735000036)
6798,237199034,12/02/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,34,0,45-64,M,WHITE HISPANIC,1005561,252212,40.858920996000045,-73.92296068099995,POINT (-73.92296068099995 40.858920996000045)
6818,237361932,12/05/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,108,0,18-24,M,WHITE,1002260,208026,40.737649841000064,-73.93501252699998,POINT (-73.93501252699998 40.737649841000064)
6846,237060525,11/29/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,123,0,25-44,M,WHITE,925946,129602,40.522219362000044,-74.20971302899994,POINT (-74.20971302899994 40.522219362000044)
6891,237366449,12/05/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,5,0,45-64,M,BLACK,983410,199983,40.71559205400007,-74.00303157599996,POINT (-74.00303157599996 40.71559205400007)
6953,236677233,11/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,5,0,25-44,M,WHITE HISPANIC,987100,201766,40.720485543000045,-73.98971989799998,POINT (-73.98971989799998 40.720485543000045)
6954,236197473,11/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0,25-44,M,WHITE,942822,166353,40.623188378000066,-74.14923769499995,POINT (-74.14923769499995 40.623188378000066)
6990,237431649,12/06/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,47,0,45-64,M,WHITE,1021510,267159,40.899892927000046,-73.86522085199994,POINT (-73.86522085199994 40.899892927000046)
7008,238427840,12/29/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,111,0,45-64,F,WHITE,1046900,217456,40.763329175000074,-73.77384210099996,POINT (-73.77384210099996 40.763329175000074)
7094,236046009,11/08/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,62,0,25-44,M,WHITE HISPANIC,981172,162733,40.61334856100007,-74.01108769299998,POINT (-74.01108769299998 40.61334856100007)
7229,237006781,11/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,41,0,45-64,F,BLACK HISPANIC,1015401,238860,40.82224443500007,-73.88745043399997,POINT (-73.88745043399997 40.82224443500007)
7338,236951728,11/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,40,0,25-44,M,WHITE HISPANIC,1006594,232300,40.80426573600005,-73.91929263499998,POINT (-73.91929263499998 40.80426573600005)
7350,237039777,11/29/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,5,0,25-44,F,WHITE HISPANIC,984416,197257,40.70810987000005,-73.99940270199994,POINT (-73.99940270199994 40.70810987000005)
7374,236352672,11/16/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,67,0,25-44,F,BLACK,1006069,181046,40.66358749600005,-73.92135519599998,POINT (-73.92135519599998 40.66358749600005)
7388,238294883,12/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,81,0,25-44,F,WHITE,1004814,185993,40.67716890600008,-73.92586373199998,POINT (-73.92586373199998 40.67716890600008)
7633,238106779,12/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,28,0,18-24,M,WHITE,998689,234255,40.80964812500007,-73.94784209199997,POINT (-73.94784209199997 40.80964812500007)
7703,236171466,11/12/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,18,0,45-64,M,WHITE,988284,215558,40.75834070600007,-73.98544027599996,POINT (-73.98544027599996 40.75834070600007)
7765,237001449,11/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,45,0,45-64,M,WHITE HISPANIC,1030813,247600,40.84616537900007,-73.83170510899998,POINT (-73.83170510899998 40.84616537900007)
7989,237021604,11/28/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,123,0,25-44,F,WHITE HISPANIC,915331,125422,40.51066996600008,-74.24785101899994,POINT (-74.24785101899994 40.51066996600008)
8002,236103146,11/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,1,0,25-44,M,BLACK,980126,197889,40.70984360000005,-74.01487665399995,POINT (-74.01487665399996 40.70984360000005)
8076,237427787,12/06/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,114,0,45-64,M,WHITE HISPANIC,1010047,214129,40.75438175500005,-73.90688981799997,POINT (-73.90688981799997 40.75438175500005)
8150,236711583,11/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,113,0,65+,M,BLACK,1040718,186944,40.67962296500008,-73.79641431599998,POINT (-73.79641431599998 40.67962296500008)
8365,236926277,11/24/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,14,3,25-44,M,BLACK,986882,214802,40.75626620700007,-73.99050124799999,POINT (-73.99050124799999 40.75626620700007)
8434,236945899,11/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,113,0,25-44,M,WHITE HISPANIC,1040651,190080,40.688230976000064,-73.79662962399993,POINT (-73.79662962399993 40.68823097600006)
8451,237778119,12/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,107,0,25-44,M,WHITE HISPANIC,1042350,202458,40.72219459000007,-73.79039656399993,POINT (-73.79039656399993 40.72219459000007)
8484,238106259,12/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,113,3,45-64,F,WHITE,1046315,187088,40.67998073800004,-73.77623390699993,POINT (-73.77623390699993 40.67998073800004)
8537,236487698,11/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,113,0,45-64,M,BLACK,1045840,182855,40.66836545900002,-73.77798513199998,POINT (-73.77798513199998 40.66836545900002)
8579,236840552,11/23/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,107,0,25-44,M,ASIAN / PACIFIC ISLANDER,1036567,203749,40.725774155000074,-73.81124954199998,POINT (-73.81124954199998 40.725774155000074)
8633,237706287,12/11/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,B,50,0,18-24,F,WHITE HISPANIC,1010914,260940,40.88286213100001,-73.90357448999998,POINT (-73.90357448999998 40.88286213100001)
8664,237724797,12/12/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,40,0,18-24,M,WHITE HISPANIC,1008619,232400,40.80453485600003,-73.91197776899995,POINT (-73.91197776899996 40.80453485600003)
8690,236369206,11/17/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,114,11,45-64,M,WHITE HISPANIC,1007788,219633,40.769495118000066,-73.91502416999998,POINT (-73.91502416999998 40.769495118000066)
8720,237388276,12/05/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,109,0,25-44,M,WHITE HISPANIC,1036257,216633,40.76113927000005,-73.81226835299998,POINT (-73.81226835299998 40.76113927000005)
8732,237367833,12/05/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E3,F,K,70,0,25-44,M,ASIAN / PACIFIC ISLANDER,994696,161513,40.60999429000003,-73.96237922599995,POINT (-73.96237922599995 40.60999429000003)
8816,236620052,11/20/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,28,0,45-64,M,WHITE HISPANIC,998181,231480,40.80203233000003,-73.94968294499995,POINT (-73.94968294499995 40.80203233000003)
8850,236531328,11/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,7,0,25-44,F,WHITE,988614,199847,40.715217731000045,-73.98425929299998,POINT (-73.98425929299998 40.715217731000045)
8987,236276983,11/14/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,122,0,45-64,M,WHITE,963092,159859,40.60543529200004,-74.07619869499997,POINT (-74.07619869499997 40.60543529200004)
9040,237366447,12/05/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,75,0,45-64,M,BLACK,1020633,185054,40.674540685000075,-73.86883791499997,POINT (-73.86883791499997 40.674540685000075)
9104,236865885,11/23/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,102,0,45-64,M,WHITE,1026674,193914,40.698832435000035,-73.847003897,POINT (-73.847003897 40.698832435000035)
9105,236956371,11/26/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,66,0,18-24,M,WHITE HISPANIC,984657,174039,40.64438168000004,-73.99853483899994,POINT (-73.99853483899994 40.64438168000004)
9239,238433686,12/30/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,106,0,25-44,M,ASIAN / PACIFIC ISLANDER,1036474,189869,40.68767746200007,-73.81169271999994,POINT (-73.81169271999994 40.68767746200007)
9251,236222817,11/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,121,0,45-64,M,BLACK,938149,171781,40.63806398200006,-74.16610830199994,POINT (-74.16610830199994 40.63806398200006)
9381,236926715,11/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,60,0,25-44,M,AMERICAN INDIAN/ALASKAN NATIVE,989024,151968,40.583800057000076,-73.98281418999993,POINT (-73.98281418999993 40.583800057000076)
9417,236677232,11/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,7,0,25-44,M,BLACK,988470,201468,40.71966705800003,-73.98477772499997,POINT (-73.98477772499997 40.71966705800003)
9557,238465108,12/31/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,B,45,0,45-64,M,WHITE HISPANIC,1028203,241169,40.828527551000036,-73.84118075999999,POINT (-73.84118075999999 40.828527551000036)
9578,236249883,11/14/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,30,0,45-64,M,BLACK HISPANIC,998489,239465,40.82394843900005,-73.94855351699994,POINT (-73.94855351699994 40.82394843900005)
9662,236932414,11/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,47,0,25-44,M,BLACK,1030675,260126,40.88054613200006,-73.83211712499997,POINT (-73.83211712499997 40.88054613200006)
9681,236919480,11/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,49,0,25-44,M,WHITE HISPANIC,1020243,251158,40.85598043600004,-73.86988993399994,POINT (-73.86988993399994 40.85598043600004)
9722,237317337,12/03/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL1192D1C,F,M,32,0,45-64,M,BLACK,1000317,235290,40.81248610100005,-73.94195863799997,POINT (-73.94195863799997 40.81248610100005)
9736,237921943,12/16/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0,25-44,M,WHITE HISPANIC,942953,167054,40.62511308500007,-74.14877008199994,POINT (-74.14877008199994 40.62511308500007)
9747,238469356,12/31/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,115,11,18-24,M,WHITE HISPANIC,1016536,218822,40.76724151500007,-73.88344592399994,POINT (-73.88344592399994 40.76724151500007)
9818,237713327,12/12/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,101,0,25-44,F,ASIAN / PACIFIC ISLANDER,1054819,159780,40.60496274100007,-73.745859608,POINT (-73.745859608 40.60496274100007)
9848,236943256,11/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,68,0,25-44,M,WHITE HISPANIC,980014,166994,40.62504364400007,-74.01526121799998,POINT (-74.01526121799998 40.62504364400007)
9856,238147692,12/21/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,66,0,18-24,M,WHITE HISPANIC,991373,171418,40.637184741000056,-73.97433686099998,POINT (-73.97433686099998 40.637184741000056)
9926,237716848,12/12/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,104,0,25-44,M,WHITE HISPANIC,1010229,200474,40.71690163200003,-73.90628563499997,POINT (-73.90628563499997 40.71690163200003)
9998,236904521,11/24/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,75,0,25-44,M,WHITE HISPANIC,1014291,185685,40.67629642900005,-73.89169847799997,POINT (-73.89169847799997 40.67629642900005)
10016,237762874,12/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,25,0,25-44,F,WHITE HISPANIC,1001998,230591,40.79958542700007,-73.93589836799998,POINT (-73.93589836799998 40.79958542700007)
10152,236277193,11/14/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,14,0,25-44,F,WHITE,987783,212978,40.75125947500004,-73.98725004699997,POINT (-73.98725004699997 40.75125947500004)
10192,237956646,12/16/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,72,0,18-24,F,WHITE HISPANIC,983568,177061,40.65267639900002,-74.00245929899995,POINT (-74.00245929899995 40.65267639900002)
10206,237266265,12/02/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,104,0,45-64,M,WHITE,1018947,195578,40.703433390000036,-73.87486186799998,POINT (-73.87486186799998 40.703433390000036)
10222,237900486,12/15/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,45,0,45-64,M,WHITE,1029420,241353,40.82902643800003,-73.83678199799994,POINT (-73.83678199799994 40.82902643800003)
10225,236777511,11/22/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,103,0,25-44,F,WHITE HISPANIC,1043107,197170,40.70767533000002,-73.78771180999998,POINT (-73.78771180999998 40.70767533000002)
10287,236108196,11/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,Q,104,0,25-44,M,WHITE HISPANIC,1013701,195936,40.70443503000007,-73.89378071399994,POINT (-73.89378071399994 40.70443503000007)
10312,237670945,12/10/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,62,0,25-44,F,WHITE HISPANIC,984226,159952,40.60571582000005,-74.00008787299998,POINT (-74.00008787299998 40.60571582000005)
10376,236811312,11/22/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,20,0,25-44,M,BLACK,989466,225039,40.784362964000024,-73.98116635899999,POINT (-73.98116635899999 40.78436296400002)
10444,236329844,11/16/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,76,0,25-44,F,WHITE HISPANIC,982492,188093,40.682956638000064,-74.00633996899995,POINT (-74.00633996899995 40.682956638000064)
10495,236004436,11/08/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,M,10,0,25-44,M,BLACK,984511,216901,40.76202781300003,-73.99905928799996,POINT (-73.99905928799996 40.76202781300003)
10635,238313221,12/27/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,K,75,0,25-44,M,BLACK,1022820,183306,40.66973356300008,-73.86096362599994,POINT (-73.86096362599994 40.66973356300008)
10687,238161721,12/22/2021,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,K,94,0,25-44,M,BLACK,1000521,202381,40.722159068000046,-73.94130133999995,POINT (-73.94130133999995 40.722159068000046)
10755,237062002,11/29/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,K,75,0,25-44,M,BLACK,1022522,182041,40.66626271800004,-73.862045041,POINT (-73.862045041 40.66626271800004)
10762,238283840,12/25/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,M,32,0,25-44,M,BLACK HISPANIC,1002284,240958,40.828039366000034,-73.93483752699996,POINT (-73.93483752699996 40.828039366000034)
10775,236481251,11/19/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,B,52,0,45-64,M,WHITE HISPANIC,1017164,256597,40.870920851000044,-73.88099352099994,POINT (-73.88099352099994 40.870920851000044)
10792,236210830,11/13/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,B,44,0,25-44,M,BLACK HISPANIC,1003277,241097,40.82841879800003,-73.93124903499995,POINT (-73.93124903499995 40.82841879800003)
10811,236351086,11/16/2021,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,Q,115,0,25-44,M,WHITE HISPANIC,1021031,216791,40.76164939100005,-73.86722968299993,POINT (-73.86722968299993 40.76164939100005)
